"Address","Suffix","Street","Side","On Street","Site ID","X","Y","Latitude","Longitude","Species","DBH","Park Name","Multi-Stem"
2018,"X","Bredell Ave","Median","Bredell Ave",244,869992.152752648,1015549.47193751,38.6224918327,-90.3257429616,"Tulip Tree (Liriodendron tulipifera)",17," N/A","No"
2019,"","Bredell Ave","Front","Bredell Ave",271,869895.54212613,1015229.3438908,38.6216132907,-90.3260832469,"Oak, Shingle (Quercus imbricaria)",28," N/A","No"
2019,"","Bredell Ave","Front","Bredell Ave",276,869894.952131851,1015218.18449535,38.621582651,-90.326085386,"Oak, Shingle (Quercus imbricaria)",21," N/A","No"
2019,"","Bredell Ave","Front","Bredell Ave",281,869892.982277503,1015182.67712138,38.621485161,-90.3260925163,"Oak, Shingle (Quercus imbricaria)",15," N/A","No"
2019,"","Bredell Ave","Rear","Lindbergh Dr",33,869766.333749067,1015190.75208937,38.6215079922,-90.3265357595,"Ash, White (Fraxinus americana)",12," N/A","No"
2019,"","Bredell Ave","Rear","Lindbergh Dr",36,869771.483118471,1015196.75799263,38.6215244572,-90.3265176959,"Ash, White (Fraxinus americana)",8," N/A","No"
2021,"","Bredell Ave","Front","Bredell Ave",286,869896.534551836,1015135.61609267,38.6213559168,-90.3260803947,"Pear, Callery (Pyrus calleryana)",18," N/A","No"
2021,"","Bredell Ave","Front","Bredell Ave",291,869894.137665062,1015110.45461157,38.6212868379,-90.3260889512,"Pear, Callery (Pyrus calleryana)",10," N/A","No"
2022,"","Bredell Ave","Front","Bredell Ave",270,869968.789108668,1015441.80805275,38.6221963184,-90.3258254555,"Pear, Callery (Pyrus calleryana)",22," N/A","No"
2022,"","Bredell Ave","Front","Bredell Ave",275,869967.939171224,1015424.51688178,38.6221488427,-90.3258285453,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
2028,"","Bredell Ave","Front","Bredell Ave",280,869965.940596447,1015392.27828992,38.6220603286,-90.3258357549,"Pear, Callery (Pyrus calleryana)",17," N/A","No"
2028,"","Bredell Ave","Front","Bredell Ave",285,869961.288775304,1015362.67202255,38.6219790565,-90.325852234,"Pear, Callery (Pyrus calleryana)",18," N/A","No"
2032,"","Bredell Ave","Front","Bredell Ave",290,869954.338548255,1015303.75690103,38.6218173166,-90.3258769526,"Redbud, Eastern (Cercis canadensis)",12," N/A","No"
2032,"","Bredell Ave","Front","Bredell Ave",295,869948.781716646,1015285.87062252,38.6217682313,-90.3258965215,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
2044,"","Bredell Ave","Front","Bredell Ave",300,869948.818955903,1015266.23667147,38.6217143179,-90.3258965215,"Redbud, Eastern (Cercis canadensis)",9," N/A","No"
2048,"","Bredell Ave","Front","Bredell Ave",306,869941.575526385,1015206.73468988,38.6215509682,-90.3259222701,"Pear, Callery (Pyrus calleryana)",18," N/A","No"
2052,"","Bredell Ave","Side","Williams Ave",233,870037.929033212,1015136.58648091,38.6213578447,-90.3255854787,"Sweetgum, Common (Liquidambar styraciflua)",20," N/A","No"
2052,"","Bredell Ave","Side","Williams Ave",310,869964.956973831,1015135.2757453,38.621354626,-90.3258409045,"Pear, Callery (Pyrus calleryana)",26," N/A","No"
2052,"","Bredell Ave","Side","Williams Ave",315,869979.371387408,1015137.35442381,38.6213602588,-90.3257904373,"Maple, Sugar (Acer saccharum)",9," N/A","No"
2052,"","Bredell Ave","Side","Williams Ave",319,870002.622234531,1015134.76114006,38.6213530167,-90.3257090718,"Pear, Callery (Pyrus calleryana)",28," N/A","No"
2113,"","Bredell Ave","Front","Bredell Ave",211,869881.931727946,1014994.00143911,38.6209671306,-90.3261324465,"Sweetgum, Common (Liquidambar styraciflua)",30," N/A","No"
2119,"","Bredell Ave","Front","Bredell Ave",213,869872.607442602,1014921.60077052,38.6207683728,-90.3261655631,"Oak, Pin (Quercus palustris)",36," N/A","No"
2119,"","Bredell Ave","Front","Bredell Ave",217,869867.501024455,1014892.8948235,38.6206895752,-90.3261836267,"Maple, Norway (Acer platanoides)",6," N/A","No"
2135,"","Bredell Ave","Front","Bredell Ave",215,869849.645090951,1014783.64355943,38.6203896731,-90.3262468493,"Maple, Norway (Acer platanoides)",10," N/A","No"
2139,"","Bredell Ave","Front","Bredell Ave",219,869847.178988829,1014723.24786242,38.6202238443,-90.3262558812,"Maple, Silver (Acer saccharinum)",22," N/A","No"
2200,"","Bredell Ave","Front","Bredell Ave",438,869839.842039813,1014410.97579557,38.6193664089,-90.32628363,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
2200,"","Bredell Ave","Front","Bredell Ave",441,869833.012083132,1014383.91165686,38.6192921284,-90.3263077148,"Pear, Callery (Pyrus calleryana)",10," N/A","No"
2200,"","Bredell Ave","Front","Bredell Ave",443,869826.557925333,1014349.63453395,38.6191980398,-90.326330532,"Pear, Callery (Pyrus calleryana)",13," N/A","No"
2221,"","Bredell Ave","Front","Bredell Ave",396,869787.039408725,1014180.3986838,38.6187335372,-90.3264699705,"Maple, Sugar (Acer saccharum)",3," N/A","No"
2221,"","Bredell Ave","Front","Bredell Ave",404,869785.536873989,1014208.89000807,38.6188117798,-90.3264750409,"Maple, Sugar (Acer saccharum)",8," N/A","No"
2221,"","Bredell Ave","Front","Bredell Ave",412,869786.510881191,1014268.40487851,38.6189751977,-90.3264712381,"Elm, Siberian (Ulmus pumila)",8," N/A","No"
2402,"","Bredell Ave","Front","Bredell Ave",626,869817.99887404,1013632.65461576,38.6172293156,-90.3263652361,"Plum (Prunus species)",3," N/A","No"
2402,"","Bredell Ave","Front","Bredell Ave",638,869817.340892344,1013657.40593696,38.6172972841,-90.3263673752,"Maple, Amur (Acer ginnala)",8," N/A","No"
2402,"","Bredell Ave","Front","Bredell Ave",652,869818.079422649,1013697.78237076,38.6174081507,-90.326364523,"Maple, Hedge (Acer campestre)",10," N/A","No"
2402,"","Bredell Ave","Front","Bredell Ave",659,869816.980981869,1013739.98127097,38.6175240312,-90.3263680882,"Maple, Sugar (Acer saccharum)",6," N/A","No"
2402,"","Bredell Ave","Side","Jerome Ave",447,869854.019044938,1013760.94892442,38.6175814142,-90.3262383154,"Maple, Hedge (Acer campestre)",6," N/A","No"
2402,"","Bredell Ave","Side","Jerome Ave",453,869835.885393704,1013762.13194158,38.6175847569,-90.3263017757,"Maple, Hedge (Acer campestre)",6," N/A","No"
2402,"","Bredell Ave","Side","Jerome Ave",666,869873.373883466,1013760.37689903,38.6175797429,-90.3261705769,"Maple, Hedge (Acer campestre)",3," N/A","No"
2512,"","Bredell Ave","Front","Bredell Ave",653,869806.568276705,1013282.44638319,38.6162677313,-90.3264075609,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
2514,"","Bredell Ave","Front","Bredell Ave",641,869800.436771385,1013256.93793296,38.616197719,-90.3264291897,"Pear, Callery (Pyrus calleryana)",21," N/A","No"
2521,"","Bredell Ave","Front","Bredell Ave",569,869763.393592031,1013200.42683,38.6160427363,-90.3265592128,"Elm, Chinese (Ulmus parvifolia)",14," N/A","No"
2521,"","Bredell Ave","Front","Bredell Ave",584,869762.407354225,1013181.59898891,38.6159910416,-90.3265627891,"Elm, Chinese (Ulmus parvifolia)",8," N/A","No"
2527,"","Bredell Ave","Front","Bredell Ave",594,869750.731565098,1013141.88969339,38.6158820637,-90.3266039162,"Elm, Chinese (Ulmus parvifolia)",15," N/A","No"
2537,"","Bredell Ave","Front","Bredell Ave",601,869743.662308194,1013090.36781289,38.6157406253,-90.3266289987,"Plum (Prunus species)",4," N/A","No"
2540,"","Bredell Ave","Front","Bredell Ave",620,869745.210782883,1012893.72050268,38.6152006395,-90.3266248789,"Pear, Callery (Pyrus calleryana)",13," N/A","No"
2540,"","Bredell Ave","Front","Bredell Ave",628,869748.721065635,1012904.86384602,38.61523122,-90.3266125196,"Pear, Callery (Pyrus calleryana)",13," N/A","No"
2541,"","Bredell Ave","Front","Bredell Ave",610,869732.033545918,1013015.02693679,38.6155338056,-90.3266701964,"Redbud, Eastern (Cercis canadensis)",1," N/A","No"
2609,"","Bredell Ave","Front","Bredell Ave",598,869688.561201211,1012705.92338946,38.6146852572,-90.3268243869,"Redbud, Eastern (Cercis canadensis)",2," N/A","No"
2629,"","Bredell Ave","Front","Bredell Ave",611,869663.2660059,1012573.07344862,38.6143205927,-90.3269137936,"Sweetgum, Common (Liquidambar styraciflua)",18," N/A","No"
2630,"","Bredell Ave","Front","Bredell Ave",545,869672.165864558,1012395.16108239,38.6138320134,-90.3268838194,"Pear, Callery (Pyrus calleryana)",22," N/A","No"
2630,"","Bredell Ave","Front","Bredell Ave",555,869680.293416496,1012418.73528058,38.6138967042,-90.3268552187,"Pear, Callery (Pyrus calleryana)",24," N/A","No"
2630,"","Bredell Ave","Front","Bredell Ave",565,869686.232464237,1012462.43742461,38.6140166761,-90.3268341445,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
2630,"","Bredell Ave","Front","Bredell Ave",571,869695.210491304,1012491.15327343,38.614095481,-90.3268025332,"Pear, Callery (Pyrus calleryana)",17," N/A","No"
2630,"","Bredell Ave","Front","Bredell Ave",578,869699.394339563,1012553.27064876,38.6142660287,-90.3267874802,"Pear, Callery (Pyrus calleryana)",19," N/A","No"
2630,"","Bredell Ave","Front","Bredell Ave",592,869706.566241034,1012627.38702738,38.6144695093,-90.32676189,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
2630,"","Bredell Ave","Front","Bredell Ave",1740,869737.66797894,1012809.88154093,38.6149704635,-90.326651832,"Oak, Northern Red (Quercus rubra)",16,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1749,869747.395419282,1012799.21474312,38.6149411229,-90.3266178575,"Oak, Shingle (Quercus imbricaria)",30,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1756,869740.297466204,1012770.19870792,38.614861484,-90.3266428914,"Oak, Shingle (Quercus imbricaria)",14,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1766,869734.705299246,1012755.43241796,38.6148209659,-90.3266625609,"Oak, Shingle (Quercus imbricaria)",14,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1776,869748.023561929,1012737.14009124,38.6147706676,-90.3266160694,"Oak, Shingle (Quercus imbricaria)",30,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1785,869740.445410403,1012691.84085601,38.6146463188,-90.3266428914,"Oak, Northern Red (Quercus rubra)",12,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1792,869736.947807218,1012650.11099433,38.61453175,-90.3266554084,"Oak, Northern Red (Quercus rubra)",10,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1797,869728.865421255,1012601.24891101,38.6143976205,-90.3266840185,"Oak, Northern Red (Quercus rubra)",14,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1804,869718.25628298,1012537.62611465,38.6142229723,-90.3267215693,"Oak, Northern Red (Quercus rubra)",10,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1813,869712.738006563,1012483.68043086,38.6140748704,-90.3267412388,"Oak, Northern Red (Quercus rubra)",12,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1818,869705.176984597,1012429.22196295,38.6139253709,-90.3267680609,"Spruce, Blue (Picea pungens)",13,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1823,869698.040469616,1012420.5584743,38.6139016186,-90.3267930948,"Spruce, Blue (Picea pungens)",14,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1827,869700.444915723,1012409.73728034,38.613871892,-90.3267847511,"Pine, Eastern White (Pinus strobus)",14,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1830,869696.156810857,1012402.87569375,38.6138530729,-90.326799804,"Pine, Eastern White (Pinus strobus)",14,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1833,869700.469974684,1012396.45868232,38.6138354299,-90.326784751,"Pine, Eastern White (Pinus strobus)",12,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1836,869701.364125761,1012378.46994487,38.6137860296,-90.3267817404,"Cedar, Northern White (Thuja occidentalis)",3,"Maplewood Skate Park","Yes"
2630,"","Bredell Ave","Front","Bredell Ave",1839,869690.216957684,1012359.60179141,38.6137342769,-90.3268208783,"Pine, Eastern White (Pinus strobus)",16,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1842,869692.832344684,1012341.18794431,38.6136837004,-90.3268118464,"Pine, Eastern White (Pinus strobus)",12,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1848,869685.958740775,1012336.89153681,38.6136719384,-90.3268359312,"Spruce, Blue (Picea pungens)",3,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1898,869867.731170474,1012525.37323249,38.6141885511,-90.3261985097,"Cypress, Bald (Taxodium distichum)",7,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Bredell Ave",1903,869878.38802027,1012575.93762511,38.6143273415,-90.3261608771,"Tulip Tree (Liriodendron tulipifera)",3,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Lohmeyer Ave",1928,869900.483917753,1012718.18809943,38.6147178351,-90.3260826014,"Pear, Callery (Pyrus calleryana)",5,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Lohmeyer Ave",1933,869904.749202147,1012737.04304968,38.6147695871,-90.3260675484,"Pear, Callery (Pyrus calleryana)",5,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Lohmeyer Ave",1937,869908.154283559,1012755.89635742,38.614821339,-90.326055506,"Pear, Callery (Pyrus calleryana)",7,"Maplewood Skate Park","No"
2630,"","Bredell Ave","Front","Lohmeyer Ave",1941,869911.994327788,1012772.18045309,38.6148660339,-90.3260419583,"Pear, Callery (Pyrus calleryana)",1,"Maplewood Skate Park","Yes"
2630,"","Bredell Ave","Front","Lohmeyer Ave",1945,869914.518912273,1012801.74048932,38.6149471903,-90.3260329265,"Pear, Callery (Pyrus calleryana)",8,"Maplewood Skate Park","No"
2645,"","Bredell Ave","Front","Bredell Ave",464,869640.769878318,1012394.2452471,38.6138296611,-90.3269937064,"Maple, Red (Acer rubrum)",13," N/A","No"
2645,"","Bredell Ave","Front","Bredell Ave",470,869636.072628647,1012376.24597039,38.6137802608,-90.3270102647,"Maple, Red (Acer rubrum)",8," N/A","No"
2649,"","Bredell Ave","Front","Bredell Ave",477,869631.821617735,1012349.68064356,38.6137073365,-90.3270253177,"Maple, Red (Acer rubrum)",8," N/A","No"
2649,"","Bredell Ave","Front","Bredell Ave",485,869628.855265746,1012326.11612211,38.6136426455,-90.3270358548,"Maple, Red (Acer rubrum)",8," N/A","No"
7146,"","Brompton Sq","Front","Brompton Sq",2173,871456.213319033,1007682.05983946,38.6008807959,-90.3206721567,"Pear, Callery (Pyrus calleryana)",15," N/A","No"
7111,"","Bruno Ave","Front","Bruno Ave",129,873802.600006849,1014097.07813749,38.6184830585,-90.3124158024,"Sycamore, American (Platanus occidentalis)",37," N/A","No"
7135,"","Bruno Ave","Front","Bruno Ave",116,873551.202839315,1014121.81374047,38.6185523877,-90.313295532,"Redbud, Eastern (Cercis canadensis)",12," N/A","No"
7135,"","Bruno Ave","Front","Bruno Ave",122,873566.777591759,1014121.12404722,38.6185504069,-90.3132410243,"Redbud, Eastern (Cercis canadensis)",12," N/A","No"
7233,"","Bruno Ave","Side","Alameda Ave",172,873143.78353825,1014265.65575171,38.6189496325,-90.3147205103,"Maple, Red (Acer rubrum)",5," N/A","No"
7233,"","Bruno Ave","Side","Alameda Ave",179,873145.357258449,1014245.30732034,38.6188937487,-90.3147151459,"Maple, Silver (Acer saccharinum)",17," N/A","No"
7233,"","Bruno Ave","Side","Alameda Ave",184,873138.799995116,1014203.57324161,38.6187791868,-90.3147383917,"Maple, Silver (Acer saccharinum)",30," N/A","No"
7233,"","Bruno Ave","Side","Alameda Ave",200,873146.303028048,1014282.95969113,38.6189971338,-90.3147115696,"Maple, Red (Acer rubrum)",6," N/A","No"
2832,"","Burgess Ave","Front","Burgess Ave",668,869450.329680513,1011238.84382714,38.6106580026,-90.3276678064,"Maple, Silver (Acer saccharinum)",31," N/A","No"
3300,"","Cambridge Ave","Side","Commonwealth Ave",2353,872933.301886666,1010108.03982034,38.6075343178,-90.3154864594,"Elm, Chinese (Ulmus parvifolia)",11," N/A","No"
3300,"","Cambridge Ave","Side","Commonwealth Ave",2363,872948.17413155,1010097.60819963,38.6075055914,-90.3154344869,"Elm, Chinese (Ulmus parvifolia)",10," N/A","No"
3301,"","Cambridge Ave","Front","Cambridge Ave",2459,872861.900878091,1010129.1801847,38.6075927614,-90.315736181,"Redbud, Eastern (Cercis canadensis)",1," N/A","No"
3301,"","Cambridge Ave","Front","Cambridge Ave",2469,872848.162400697,1010116.16592657,38.6075571009,-90.3157843506,"Redbud, Eastern (Cercis canadensis)",1," N/A","No"
3301,"","Cambridge Ave","Side","Commonwealth Ave",2439,872820.794468619,1010216.39699551,38.6078324784,-90.3158794222,"Serviceberry (Amelanchier species)",2," N/A","Yes"
3301,"","Cambridge Ave","Side","Commonwealth Ave",2449,872849.097824474,1010191.56268111,38.6077641294,-90.3157805477,"Redbud, Eastern (Cercis canadensis)",4," N/A","No"
3304,"","Cambridge Ave","Front","Cambridge Ave",2342,872848.258666831,1010068.18745597,38.6074253552,-90.3157843506,"Elm, American (Ulmus americana)",12," N/A","No"
3312,"","Cambridge Ave","Front","Cambridge Ave",2333,872801.264816848,1010020.47520685,38.6072945999,-90.3159491414,"Birch, River (Betula nigra)",5," N/A","No"
3315,"","Cambridge Ave","Front","Cambridge Ave",2056,872738.990820982,1010005.92073672,38.607254977,-90.3161671725,"Maple, Red (Acer rubrum)",6," N/A","No"
3315,"","Cambridge Ave","Front","Cambridge Ave",2066,872721.275669551,1009988.93034862,38.60720842,-90.3162292859,"Maple, Red (Acer rubrum)",8," N/A","No"
3317,"","Cambridge Ave","Front","Cambridge Ave",2075,872699.228930129,1009964.35568162,38.607141061,-90.3163066109,"Maple, Red (Acer rubrum)",8," N/A","No"
3317,"","Cambridge Ave","Front","Cambridge Ave",2085,872679.343969777,1009945.55723572,38.6070895512,-90.3163763301,"Maple, Red (Acer rubrum)",10," N/A","No"
3318,"","Cambridge Ave","Front","Cambridge Ave",2323,872724.628125694,1009942.76189871,38.6070816266,-90.3162178773,"Maple, Red (Acer rubrum)",2," N/A","No"
3321,"","Cambridge Ave","Front","Cambridge Ave",2094,872653.67488085,1009920.97532373,38.6070221921,-90.3164663312,"Maple, Red (Acer rubrum)",24," N/A","No"
3321,"","Cambridge Ave","Front","Cambridge Ave",2104,872641.38726402,1009906.88173984,38.6069835596,-90.3165094304,"Maple, Red (Acer rubrum)",14," N/A","Yes"
3322,"","Cambridge Ave","Front","Cambridge Ave",2312,872679.444243507,1009895.41401197,38.6069518612,-90.3163763301,"Chery, Japanese Flowering (Prunus serrulata)",8," N/A","No"
3326,"","Cambridge Ave","Front","Cambridge Ave",2294,872628.83037596,1009846.25154497,38.6068171427,-90.3165537972,"Hophornbeam, Eastern (Ostrya virginiana)",5," N/A","No"
3326,"","Cambridge Ave","Front","Cambridge Ave",2303,872638.591080539,1009856.01116526,38.6068438883,-90.3165195714,"Hophornbeam, Eastern (Ostrya virginiana)",6," N/A","No"
3329,"","Cambridge Ave","Front","Cambridge Ave",2114,872611.384323965,1009875.79776706,38.60689837,-90.3166146431,"Chery, Japanese Flowering (Prunus serrulata)",10," N/A","No"
3330,"","Cambridge Ave","Front","Cambridge Ave",2274,872556.532255126,1009772.15432866,38.6066140738,-90.3168073215,"Maple, Red (Acer rubrum)",10," N/A","No"
3330,"","Cambridge Ave","Front","Cambridge Ave",2284,872572.078604058,1009786.97593882,38.6066546876,-90.3167528137,"Maple, Red (Acer rubrum)",12," N/A","No"
